name,company,street,postcode,city,country,capacity,energy_source,technology,chp,commissioned,type,lat,lon,eic_code,energy_source_level_1,energy_source_level_2,energy_source_level_3,additional_info,comment,source
Bortel-Oberstufe,,,,Ried-Brig,CH,2.35,Hydro,"Pumped storage",,1990,,46.2934511663,8.08815887117,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"TWKW Nessel u. Mittubäch",,,,Ried-Brig,CH,0.55,Hydro,Run-of-river,,2015,,46.2892989196,8.02478361542,,"Renewable energy",Hydro,,,"#NAME?; - TWKW Nessel ging im 2013 in Betrieb; - TWKW Mittubäch ging im 2015 in Betrieb; #NAME?;  ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Bortel-Mittelstufe,,,,Ried-Brig,CH,5.01,Hydro,Reservoir,,1990,,46.297742733,8.06082520919,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Ganterbach-Saltina,,,,Brig-Glis,CH,6.1,Hydro,Run-of-river,,1980,,46.3044267487,8.00417833469,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Wässerwasserkraftwerk Mund",,,,"Badhalte, Brig-Glis",CH,1.44,Hydro,Run-of-river,,2015,,46.3142389389,7.94572953313,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Chräjubiel Ried-Brig",,,,Ried-Brig,CH,0.3,Hydro,Run-of-river,,2016,,,,,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Rosswald-Gärsterna,,,,Ried-Brig,CH,0.45,Hydro,Run-of-river,,1995,,46.3162383255,8.03403209364,,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Zermeiggern,,,,"Saas Almagell, Zermeiggern",CH,74,Hydro,"Pumped storage",,1966,,46.0823690569,7.95650543167,12W-0000000033-I,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Zermeiggern,,,,"Saas Almagell, Zermeiggern",CH,0,Hydro,"Pumped storage",,1987,,46.0823690569,7.95650543167,12W-0000000033-I,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Saas-Fee,,,,"Saas-Fee, Wichulti",CH,1.55,Hydro,Run-of-river,,1960,,46.1162811438,7.93690667216,12W-0000000033-I,"Renewable energy",Hydro,,,"#NAME?;                                      ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Stalden,,,,Stalden,CH,185,Hydro,Reservoir,,1965,,46.2302203342,7.85719305844,12W-0000000033-I,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Mossjesee Kraftwerk",,,,"Mossjesee, Zermatt",CH,0.43,Hydro,Run-of-river,,2015,,46.0100902184,7.77882470311,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Mutt,,,,Zermatt,CH,11.3,Hydro,Run-of-river,,2002,,46.0114638208,7.73855316305,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Wiesti,,,,Zermatt,CH,3.4,Hydro,Run-of-river,,1990,,46.0243792554,7.75257026538,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Täschbach,,,,Täsch,CH,1.65,Hydro,Run-of-river,,1992,,46.0672050805,7.78111832736,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"KW Jungbach",,,,"St. Niklaus",CH,4.7,Hydro,Run-of-river,,2015,,46.1875857555,7.80376246261,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"KW Siwibach (Eisten, VS)",,,,"Eisten, VS",CH,1,Hydro,Run-of-river,,2014,,46.1797220622,7.91106743398,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Törbel (Gappil)",,,,"Törbel, Gappil",CH,0.49,Hydro,Run-of-river,,2010,,46.2347493762,7.84867201981,,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Ackersand 1",,,,"Stalden, Ackersand",CH,29.2,Hydro,Run-of-river,,1999,,46.239778934,7.87489823485,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Ackersand 2",,,,"Stalden, Ackersand",CH,64.4,Hydro,Run-of-river,,1959,,46.240231203,7.87425362084,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Kraftwerk Heidadorf",,,,"Visperterminen, Chrizji",CH,3,Hydro,Run-of-river,,2018,,,,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Kraftwerk Heidadorf",,,,"Vispenterminen, Stundhüs",CH,2.32,Hydro,Run-of-river,,2018,,,,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Baltschieder,,,,Baltschieder,CH,0.33,Hydro,Run-of-river,,1994,,46.3075293023,7.87167668529,,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Kalter Brunnen",,,,Tscherggen,CH,0.5,Hydro,Run-of-river,,2000,,46.3124055348,7.81615308604,,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Ginals,,,,Unterbäch,CH,1.3,Hydro,Run-of-river,,2010,,46.2659175633,7.78158838307,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"KWKW Bachtoli",,,,Eischoll,CH,0.98,Hydro,Run-of-river,,2014,,46.2926424983,7.77903138525,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Unterbäch,,,,Unterbäch,CH,0.85,Hydro,Run-of-river,,1995,,46.2857490893,7.79741347619,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Turtig,,,,Raron,CH,1.06,Hydro,Run-of-river,,2007,,46.3012328337,7.79388128295,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Chriz,,,,"Niedergesteln, Turtig",CH,0.55,Hydro,Run-of-river,,2011,,46.3017818766,7.79089962744,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Niedergesteln,,,,Niedergesteln,CH,0.33,Hydro,Run-of-river,,2008,,46.3142105265,7.78617657396,,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Niedergesteln,,,,Niedergesteln,CH,0.58,Hydro,Run-of-river,,2008,,46.3142105265,7.78617657396,,"Renewable energy",Hydro,,,"#NAME?;  ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Fafleralp,,,,Blatten,CH,1.25,Hydro,Run-of-river,,2012,,46.4296977536,7.84571987097,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Blatten,,,,Blatten,CH,0.45,Hydro,Run-of-river,,1994,,46.4229430636,7.82212420241,,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Wiler,,,,"Wiler (Lötschen)",CH,1.4,Hydro,Run-of-river,,2010,,46.4069461254,7.78950019889,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"KWKW Dornbach",,,,Ferden,CH,0.99,Hydro,Run-of-river,,2013,,46.3912093026,7.75702702489,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Lötschen,,,,Steg-Hohtenn,CH,122,Hydro,Run-of-river,,2008,,46.3197285465,7.74427490433,,"Renewable energy",Hydro,,,"- Nutzungsdauer:  Die Anlage ist auf eine hohe Leistung ausgelegt. Die Nutzungsdauer ist entsprechend kurz  (0 - 10 Tage im Jahr)  ;                    ;                                           ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Oberems (Borterbach)",,,,Oberems,CH,0.75,Hydro,Run-of-river,,2009,,46.2480316908,7.70938258125,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Illsee,,,,Oberems,CH,8.2,Hydro,"Pumped storage",,1942,,46.2832519814,7.68879773306,,"Renewable energy",Hydro,,,"#NAME?; #NAME?; #NAME?;                    ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Illsee,,,,"Oberems, Meretschialp",CH,0,Hydro,"Pumped storage",,1955,,46.2832519814,7.68879773306,,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Turtmann,,,,"Turtmann, Müllacheren",CH,23.9,Hydro,Reservoir,,1954,,46.2954022598,7.68599836405,,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Dala,,,,"Dalaloch, Leuk-Stadt",CH,13,Hydro,Run-of-river,,2014,,46.3187294651,7.62378458261,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Chippis-Rhône,,,,Chippis,CH,47.84,Hydro,Run-of-river,,1998,,46.2819458712,7.54749996634,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Lona,,,,"Grimentz-Lona, Val de Moiry",CH,1.05,Hydro,Run-of-river,,1961,,46.1551994564,7.54582501443,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Mottec,,,,"Ayer, Mottec",CH,71,Hydro,"Pumped storage",,1958,,46.153036238,7.61998842797,,"Renewable energy",Hydro,,,"- Base pour les données relatives aux machines de la centrale:  ;   Débit max.turbiné:	Palier Moiry-Mottec    = 12.00 m3/s; Palier Turtmann-Mottec    =  6.00 m3/s    ;   Débit max.refoulé: Palier Moiry-Mottec    =   3.90 m3/s; Palier Turtmann-Mottec    =  6.40 m3/s ;   Ces deux turbinage ne peuvent être assurés en même temps; les turbines offrent un débit d'équipement total de 12 m3/s)           	    ;   Puissance installée totale des pompes: Palier Mottec-Moiry    = 25.10 MW; Palier Turtmann-Mottec-Moiry   =  6.60 MW     ;   Puissance maximale absorbée par les moteurs:	Palier Mottec-Moiry	=  28.00 MW; Palier Turtmann-Mottec-Moiry   =  7.50 MW; - La centrale Mottec fait pompage-turbinage                   	    ;                           ;                      	      ;                      	     ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Vissoie,,,,"Ayer, Vissoie",CH,50,Hydro,Reservoir,,1958,,46.2099376546,7.58596983367,,"Renewable energy",Hydro,,,"- Les centrales de Vissoie et Vissoie ""groupe auxiliaire"" se trouvent dans le même bâtiment    ;                                ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Vissoie ""groupe auxiliaire""",,,,"Ayer, Vissoie",CH,0.68,Hydro,Run-of-river,,1958,,46.2099376546,7.58596983367,,"Renewable energy",Hydro,,,"- Les centrales de Vissoie et Vissoie ""groupe auxiliaire"" se trouvent dans le même bâtiment; - La production de Vissoie ""groupe auxiliaire"" est y compris dans la production de la centrale Vissoie;  ; Production l'été:       1.621 GWh     ; Production l'hiver:    0.713 GWh     ; Production l'année:  2.334 GWh   ;                                  ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Navisence,,,,Chippis,CH,52,Hydro,Reservoir,,2014,,46.2813172873,7.54633103324,,"Renewable energy",Hydro,,,"- Un groupe de réserve d'une puissance de 24.30 MW est installé (total 76.30 MW); - 11.50 m3/s limitation de la galerie Vissoi-Niouc;  ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Croix,,,,"Croix / Ayent",CH,66,Hydro,Reservoir,,1999,,46.3081744934,7.43410089912,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Chamarin,,,,"Chamarin / Ayent",CH,1.9,Hydro,Run-of-river,,1957,,46.3148311156,7.43176341997,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Centrale de turb. lac d'Icogne",,,,Icogne,CH,2,Hydro,Run-of-river,,2012,,46.3059257158,7.43851437386,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
St-Léonard,,,,"St-Léonard, Mangol",CH,36,Hydro,Reservoir,,1998,,46.260587705,7.44474052981,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Beulet,,,,"St. Léonard",CH,0.72,Hydro,Run-of-river,,1990,,46.2682325663,7.42100406459,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Sauterot (Hérémence LYSA)",,,,"Hérémence, Sauterot",CH,5.1,Hydro,Run-of-river,,1977,,46.1699973881,7.40653607429,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Sauterôt (Hérémence FMdB)",,,,Hérémence,CH,0.6,Hydro,Run-of-river,,2012,,46.1707174053,7.40783042964,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Bramois (Groupes 1 à 4)",,,,Bramois,CH,25.2,Hydro,Run-of-river,,1915,,,,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Bramois (Groupe 7)",,,,Bramois,CH,0.43,Hydro,Run-of-river,,1953,,,,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"La Dixence",,,,"Siviez, Cleuson",CH,0,Hydro,Reservoir,,1950,,46.1127290441,7.3218520553,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"La Zour",,,,Savièse,CH,0.46,Hydro,Run-of-river,,2004,,46.2744977933,7.35289555834,,"Renewable energy",Hydro,,,"- Turbinage de l'eau potable; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Arbaz I  STEP (Comba Energies)",,,,Arbaz,CH,0.59,Hydro,Run-of-river,,2010,,,,,"Renewable energy",Hydro,,,"- Turbinage de leau potable. Permission du 14.06.2010; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Arbaz II (Sionne Energie)",,,,Savièse,CH,0.58,Hydro,Run-of-river,,2015,,46.2464389011,7.36318337545,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Rochers,,,,Savièse,CH,0.33,Hydro,Run-of-river,,2001,,46.2633429435,7.35252424065,,"Renewable energy",Hydro,,,"-Turbinage de l'eau potable; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Reserv. de Péteille, Vétroz",,,,"Vétroz, Péteille",CH,0.73,Hydro,Run-of-river,,2015,,46.2269117894,7.27325930917,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Ardon,,,,Ardon,CH,52,Hydro,Run-of-river,,1996,,46.2167209401,7.25657347569,,"Renewable energy",Hydro,,,,https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
Balavaud,,,,"Balavaud / Ardon",CH,0.48,Hydro,Run-of-river,,1971,,46.2209490674,7.2566888557,,"Renewable energy",Hydro,,,"#NAME?; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Grande Dixence",,,,Stafel,CH,0,Hydro,Reservoir,,1961,,46.1829790765,7.25150652126,12W-0000000902-P,"Renewable energy",Hydro,,,"- Energie restituée:	Voir la centrale de Nendaz                ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Grande Dixence",,,,Z'Mutt,CH,0,Hydro,Reservoir,,1965,,46.1829790765,7.25150652126,12W-0000000902-P,"Renewable energy",Hydro,,,"- Energie restituée: 	Voir la centrale de Nendaz; - Die Pumpzentrale Z'mutt ist für den Betrieb der Grande Dixence SA von Bedeutung, sie pumpt das Wasser aus;   dem Einzugsgebiet der Gornera und des Sammelstollens Schali bis in Richtung der Grande Dixence Staumauer. Das sind im;   mehrjährigen Durchschnitt 123 Mio. Kubikmeter Wasser.          ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Grande Dixence",,,,Ferpècle,CH,0,Hydro,Reservoir,,1964,,46.1829790765,7.25150652126,12W-0000000902-P,"Renewable energy",Hydro,,,"- Energie restituée: 	Voir la centrale de Nendaz                 ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
"Grande Dixence",,,,Arolla,CH,0,Hydro,Reservoir,,1963,,46.1829790765,7.25150652126,12W-0000000902-P,"Renewable energy",Hydro,,,"- Energie restituée: 	Voir la centrale de Nendaz                 ; ",https://www.bfe.admin.ch/bfe/de/home/versorgung/statistik-und-geodaten/geoinformation/geodaten/wasser/statistik-der-wasserkraftanlagen.html
